price,duration,emirate,number,character,timestamp
11900,13 hours ago,dubai,41011,p,07:00.0
6900,13 hours ago,dubai,44534,i,07:00.0
35000,13 hours ago,dubai,44554,o,07:00.0
3900,13 hours ago,dubai,45564,q,07:00.0
5500,13 hours ago,dubai,47442,d,07:00.0
4500,13 hours ago,dubai,48874,e,07:00.0
5200,13 hours ago,dubai,50230,n,07:00.0
8500,13 hours ago,dubai,50990,v,07:00.0
14900,13 hours ago,dubai,53393,a,07:00.0
4900,13 hours ago,dubai,53445,u,07:00.0
18500,13 hours ago,dubai,55022,v,07:00.0
7000,13 hours ago,dubai,55616,r,07:00.0
11900,13 hours ago,dubai,61011,k,07:00.0
5500,13 hours ago,dubai,66564,g,07:00.0
5500,13 hours ago,dubai,66567,z,07:00.0
2400,13 hours ago,dubai,68171,v,07:00.0
59000,13 hours ago,dubai,71177,k,07:00.0
3900,13 hours ago,dubai,73172,l,07:00.0
5500,13 hours ago,dubai,74844,d,07:00.0
5500,13 hours ago,dubai,75455,f,07:00.0
4900,13 hours ago,dubai,77568,b,07:00.0
5500,13 hours ago,dubai,87488,f,07:00.0
4900,13 hours ago,dubai,90750,r,07:00.0
4200,13 hours ago,dubai,94993,j,07:00.0
5500,13 hours ago,dubai,95991,d,07:00.0
4400,13 hours ago,dubai,97142,d,07:00.0
3900,13 hours ago,dubai,98299,y,07:00.0
42000,14 hours ago,dubai,1242,u,07:00.0
35000,14 hours ago,dubai,11109,k,07:00.0
14000,14 hours ago,dubai,11619,bb,07:00.0
8500,14 hours ago,dubai,12353,w,07:00.0
16000,14 hours ago,dubai,17101,x,07:00.0
18000,14 hours ago,dubai,19933,v,07:00.0
5500,14 hours ago,dubai,20727,y,07:00.0
20000,14 hours ago,dubai,22077,e,07:00.0
7900,14 hours ago,dubai,23424,x,07:00.0
10000,14 hours ago,dubai,32253,aa,07:00.0
18000,14 hours ago,dubai,38330,aa,07:00.0
8500,14 hours ago,dubai,40032,y,07:00.0
10900,14 hours ago,dubai,42300,s,07:00.0
7500,14 hours ago,dubai,60018,d,07:00.0
16000,14 hours ago,dubai,69692,k,07:00.0
28000,14 hours ago,dubai,69900,v,07:00.0
8000,14 hours ago,dubai,70676,c,07:00.0
6000,14 hours ago,dubai,75765,x,07:00.0
12000,14 hours ago,dubai,78978,v,07:00.0
18000,14 hours ago,dubai,86086,j,07:00.0
6500,14 hours ago,dubai,90048,z,07:00.0
20000,15 hours ago,dubai,3636,a,07:00.0
27000,15 hours ago,dubai,4012,v,07:00.0
20000,15 hours ago,dubai,4848,a,07:00.0
25000,15 hours ago,dubai,8365,j,07:00.1
20000,15 hours ago,dubai,8558,a,07:00.0
4000,15 hours ago,dubai,14943,c,07:00.0
20000,15 hours ago,dubai,33083,aa,07:00.1
5000,15 hours ago,dubai,35323,x,07:00.0
5000,15 hours ago,dubai,36323,x,07:00.0
14000,15 hours ago,dubai,39377,a,07:00.0
8500,15 hours ago,dubai,54881,a,07:00.0
29900,15 hours ago,dubai,55523,m,07:00.0
15000,15 hours ago,dubai,65965,m,07:00.1
2000,15 hours ago,dubai,70325,e,07:00.0
14000,15 hours ago,dubai,77494,a,07:00.0
5000,15 hours ago,dubai,94234,f,07:00.0
2500,15 hours ago,dubai,99437,cc,07:00.0
42000,16 hours ago,dubai,9594,c,07:00.0
5500,16 hours ago,dubai,10340,l,07:00.0
6500,16 hours ago,dubai,10503,r,07:00.0
2900,16 hours ago,dubai,11695,bb,07:00.0
14000,16 hours ago,dubai,11701,x,07:00.0
15000,16 hours ago,dubai,12102,g,07:00.0
12000,16 hours ago,dubai,12361,cc,07:00.0
7000,16 hours ago,dubai,18116,y,07:00.0
3600,16 hours ago,dubai,20311,cc,07:00.0
7500,16 hours ago,dubai,23033,cc,07:00.0
6000,16 hours ago,dubai,30702,f,07:00.0
20000,16 hours ago,dubai,31811,aa,07:00.0
16000,16 hours ago,dubai,32321,s,07:00.0
5500,16 hours ago,dubai,35008,z,07:00.0
15000,16 hours ago,dubai,37073,h,07:00.0
2500,16 hours ago,dubai,38807,c,07:00.0
17000,16 hours ago,dubai,40445,x,07:00.0
12000,16 hours ago,dubai,42007,aa,07:00.0
7000,16 hours ago,dubai,43050,bb,07:00.0
17500,16 hours ago,dubai,44099,v,07:00.0
5500,16 hours ago,dubai,44132,aa,07:00.0
6500,16 hours ago,dubai,55859,f,07:00.0
33000,16 hours ago,dubai,60555,t,07:00.0
14000,16 hours ago,dubai,60669,x,07:00.0
5900,16 hours ago,dubai,60670,f,07:00.0
7000,16 hours ago,dubai,63611,p,07:00.0
27000,16 hours ago,dubai,77660,q,07:00.0
77000,16 hours ago,dubai,78910,v,07:00.0
10000,16 hours ago,dubai,78998,v,07:00.0
15500,16 hours ago,dubai,90063,t,07:00.0
12000,16 hours ago,dubai,94800,v,07:00.0
2500,16 hours ago,dubai,98320,c,07:00.0
590000,17 hours ago,dubai,889,t,07:00.0
18900,17 hours ago,dubai,9504,l,07:00.0
18900,17 hours ago,dubai,9504,i,07:00.0
18900,17 hours ago,dubai,9504,t,07:00.0
7500,17 hours ago,dubai,76674,g,07:00.0
17000,17 hours ago,dubai,97972,b,07:00.0
2700,18 hours ago,dubai,46008,cc,07:00.0
1900,18 hours ago,dubai,55082,bb,07:00.0
42000,19 hours ago,dubai,1242,t,07:00.0
40000,19 hours ago,dubai,1939,k,07:00.0
195000,19 hours ago,dubai,4321,t,07:00.0
35000,19 hours ago,dubai,6560,v,07:00.0
18500,19 hours ago,dubai,6943,i,07:00.0
30000,19 hours ago,dubai,7732,r,07:00.0
55000,19 hours ago,dubai,9910,v,07:00.0
28000,19 hours ago,dubai,10044,v,07:00.0
28000,19 hours ago,dubai,10066,v,07:00.0
18000,19 hours ago,dubai,10119,d,07:00.0
5500,19 hours ago,dubai,10870,n,07:00.0
9000,19 hours ago,dubai,12316,g,07:00.0
45000,19 hours ago,dubai,12319,a,07:00.0
40000,19 hours ago,dubai,12343,p,07:00.0
11000,19 hours ago,dubai,13636,l,07:00.0
13000,19 hours ago,dubai,14009,aa,07:00.0
22000,19 hours ago,dubai,15110,aa,07:00.0
28000,19 hours ago,dubai,15215,b,07:00.0
12000,19 hours ago,dubai,15600,m,07:00.0
11000,19 hours ago,dubai,16164,v,07:00.0
16000,19 hours ago,dubai,17101,c,07:00.0
6500,19 hours ago,dubai,17715,f,07:00.0
4500,19 hours ago,dubai,18092,r,07:00.0
10000,19 hours ago,dubai,19219,e,07:00.0
315000,19 hours ago,dubai,22220,g,07:00.0
6500,19 hours ago,dubai,22302,v,07:00.0
6500,19 hours ago,dubai,26586,a,07:00.0
7500,19 hours ago,dubai,30014,y,07:00.0
15000,19 hours ago,dubai,30038,q,07:00.0
4000,19 hours ago,dubai,30195,aa,07:00.0
9500,19 hours ago,dubai,31317,t,07:00.0
9500,19 hours ago,dubai,31317,u,07:00.0
12000,19 hours ago,dubai,32231,v,07:00.0
12000,19 hours ago,dubai,33655,h,07:00.0
5500,19 hours ago,dubai,35009,z,07:00.0
4500,19 hours ago,dubai,37116,bb,07:00.0
9000,19 hours ago,dubai,40120,b,07:00.0
9500,19 hours ago,dubai,41416,u,07:00.0
9500,19 hours ago,dubai,41417,u,07:00.0
9500,19 hours ago,dubai,41418,u,07:00.0
6500,19 hours ago,dubai,42184,a,07:00.0
6000,19 hours ago,dubai,43567,x,07:00.0
6000,19 hours ago,dubai,44304,w,07:00.0
22000,19 hours ago,dubai,44401,k,07:00.0
6500,19 hours ago,dubai,47397,a,07:00.0
9500,19 hours ago,dubai,51517,t,07:00.0
7200,19 hours ago,dubai,52800,e,07:00.0
6500,19 hours ago,dubai,53543,x,07:00.0
11000,19 hours ago,dubai,61066,o,07:00.0
6500,19 hours ago,dubai,64586,a,07:00.0
265000,19 hours ago,dubai,66660,w,07:00.0
7200,19 hours ago,dubai,73632,a,07:00.0
2900,19 hours ago,dubai,75470,x,07:00.0
5000,19 hours ago,dubai,76027,c,07:00.0
6500,19 hours ago,dubai,77161,u,07:00.0
12000,19 hours ago,dubai,77661,v,07:00.0
755000,19 hours ago,dubai,80000,n,07:00.0
755000,19 hours ago,dubai,80000,q,07:00.0
7500,19 hours ago,dubai,81068,a,07:00.0
3300,19 hours ago,dubai,86765,q,07:00.0
3900,19 hours ago,dubai,87386,b,07:00.0
3400,19 hours ago,dubai,87893,r,07:00.0
6500,19 hours ago,dubai,90056,z,07:00.0
175000,19 hours ago,dubai,90999,w,07:00.0
12000,19 hours ago,dubai,91149,x,07:00.0
3500,19 hours ago,dubai,91420,aa,07:00.0
7500,19 hours ago,dubai,91801,a,07:00.0
9500,19 hours ago,dubai,91914,u,07:00.0
9500,19 hours ago,dubai,94664,b,07:00.0
2900,19 hours ago,dubai,99012,n,07:00.0
495000,2 days ago,dubai,60,i,07:00.0
300000,2 days ago,dubai,199,a,07:00.0
32000,2 days ago,dubai,296,b,07:00.0
7000,2 days ago,dubai,727,m,07:00.0
530000,2 days ago,dubai,807,h,07:00.0
540000,2 days ago,dubai,920,e,07:00.0
40000,2 days ago,dubai,1005,a,07:00.0
90000,2 days ago,dubai,1070,k,07:00.0
90000,2 days ago,dubai,1070,o,07:00.0
74900,2 days ago,dubai,1103,c,07:00.0
65000,2 days ago,dubai,1140,u,07:00.0
45000,2 days ago,dubai,1227,b,07:00.0
95000,2 days ago,dubai,1232,k,07:00.0
35000,2 days ago,dubai,1252,q,07:00.0
35000,2 days ago,dubai,1292,u,07:00.0
29900,2 days ago,dubai,1336,n,07:00.0
50000,2 days ago,dubai,1544,t,07:00.1
31000,2 days ago,dubai,1552,o,07:00.0
38000,2 days ago,dubai,1571,t,07:00.1
35000,2 days ago,dubai,1744,v,07:00.1
32000,2 days ago,dubai,1928,f,07:00.0
100000,2 days ago,dubai,1967,g,07:00.0
265000,2 days ago,dubai,1990,r,07:00.0
229000,2 days ago,dubai,1998,w,07:00.0
165000,2 days ago,dubai,2300,j,07:00.0
32900,2 days ago,dubai,2402,p,07:00.0
16500,2 days ago,dubai,2539,i,07:00.0
18500,2 days ago,dubai,2640,o,07:00.0
29900,2 days ago,dubai,2991,l,07:00.0
35000,2 days ago,dubai,3053,g,07:00.0
17900,2 days ago,dubai,3078,q,07:00.0
175000,2 days ago,dubai,3111,q,07:00.0
18000,2 days ago,dubai,3294,f,07:00.0
25900,2 days ago,dubai,3397,e,07:00.0
16500,2 days ago,dubai,3576,o,07:00.0
16900,2 days ago,dubai,3967,i,07:00.0
36900,2 days ago,dubai,4066,s,07:00.0
16500,2 days ago,dubai,4138,o,07:00.0
17500,2 days ago,dubai,4287,n,07:00.0
17500,2 days ago,dubai,4287,p,07:00.0
16900,2 days ago,dubai,4291,l,07:00.0
18500,2 days ago,dubai,4389,k,07:00.0
23500,2 days ago,dubai,4574,j,07:00.0
17900,2 days ago,dubai,4657,l,07:00.0
17500,2 days ago,dubai,4739,r,07:00.0
16900,2 days ago,dubai,4836,q,07:00.0
50000,2 days ago,dubai,4991,p,07:00.1
29900,2 days ago,dubai,5095,i,07:00.0
36900,2 days ago,dubai,5099,l,07:00.0
17900,2 days ago,dubai,5203,g,07:00.0
17000,2 days ago,dubai,5219,u,07:00.0
17000,2 days ago,dubai,5219,l,07:00.0
18500,2 days ago,dubai,5387,r,07:00.0
39000,2 days ago,dubai,5404,s,07:00.0
29900,2 days ago,dubai,5404,t,07:00.0
26900,2 days ago,dubai,5527,s,07:00.0
16900,2 days ago,dubai,5793,o,07:00.0
16900,2 days ago,dubai,5794,o,07:00.0
16900,2 days ago,dubai,5863,l,07:00.0
18900,2 days ago,dubai,6017,p,07:00.0
18500,2 days ago,dubai,6057,r,07:00.1
19000,2 days ago,dubai,6075,q,07:00.0
18900,2 days ago,dubai,6203,h,07:00.0
19000,2 days ago,dubai,6209,p,07:00.0
35000,2 days ago,dubai,6228,m,07:00.1
16900,2 days ago,dubai,6251,o,07:00.0
16900,2 days ago,dubai,6289,o,07:00.0
29900,2 days ago,dubai,6303,l,07:00.0
16900,2 days ago,dubai,6329,p,07:00.0
29900,2 days ago,dubai,6331,n,07:00.0
17500,2 days ago,dubai,6352,t,07:00.0
16900,2 days ago,dubai,6512,i,07:00.0
27900,2 days ago,dubai,6562,h,07:00.0
330000,2 days ago,dubai,6600,y,07:00.0
285000,2 days ago,dubai,6700,a,07:00.0
29900,2 days ago,dubai,6706,q,07:00.0
16900,2 days ago,dubai,6819,l,07:00.0
17500,2 days ago,dubai,6829,s,07:00.0
18000,2 days ago,dubai,6873,j,07:00.0
16900,2 days ago,dubai,6895,n,07:00.0
45000,2 days ago,dubai,6956,v,07:00.0
55000,2 days ago,dubai,6961,u,07:00.0
55900,2 days ago,dubai,7027,b,07:00.0
155000,2 days ago,dubai,7100,h,07:00.0
16900,2 days ago,dubai,7198,n,07:00.0
16900,2 days ago,dubai,7256,p,07:00.0
20500,2 days ago,dubai,7315,c,07:00.0
15900,2 days ago,dubai,7461,l,07:00.0
17900,2 days ago,dubai,7635,m,07:00.0
17500,2 days ago,dubai,7649,f,07:00.0
99000,2 days ago,dubai,7747,e,07:00.0
65000,2 days ago,dubai,7856,a,07:00.0
135000,2 days ago,dubai,7860,h,07:00.0
18500,2 days ago,dubai,8279,p,07:00.0
16500,2 days ago,dubai,8295,k,07:00.0
17500,2 days ago,dubai,8391,u,07:00.0
35900,2 days ago,dubai,8525,c,07:00.0
25900,2 days ago,dubai,8528,e,07:00.0
29900,2 days ago,dubai,8535,d,07:00.0
16900,2 days ago,dubai,8576,l,07:00.0
25000,2 days ago,dubai,8748,h,07:00.0
19000,2 days ago,dubai,8905,u,07:00.0
29900,2 days ago,dubai,9059,r,07:00.0
17500,2 days ago,dubai,9175,i,07:00.0
80000,2 days ago,dubai,9181,p,07:00.0
29900,2 days ago,dubai,9189,v,07:00.0
18900,2 days ago,dubai,9201,u,07:00.0
29900,2 days ago,dubai,9209,h,07:00.0
38900,2 days ago,dubai,9211,q,07:00.0
17900,2 days ago,dubai,9216,l,07:00.0
16900,2 days ago,dubai,9307,l,07:00.0
19000,2 days ago,dubai,9328,i,07:00.0
16500,2 days ago,dubai,9342,l,07:00.0
32900,2 days ago,dubai,9411,q,07:00.0
39900,2 days ago,dubai,9464,b,07:00.0
16900,2 days ago,dubai,9476,g,07:00.0
17900,2 days ago,dubai,9508,u,07:00.0
20900,2 days ago,dubai,9518,c,07:00.0
17900,2 days ago,dubai,9542,m,07:00.0
149000,2 days ago,dubai,9666,f,07:00.0
17500,2 days ago,dubai,9816,j,07:00.0
18900,2 days ago,dubai,9856,f,07:00.0
16900,2 days ago,dubai,9864,l,07:00.0
50000,2 days ago,dubai,9877,f,07:00.0
37000,2 days ago,dubai,9890,q,07:00.1
25000,2 days ago,dubai,10230,z,07:00.0
5500,2 days ago,dubai,10270,j,07:00.0
38000,2 days ago,dubai,10333,l,07:00.0
19900,2 days ago,dubai,10410,e,07:00.0
5500,2 days ago,dubai,10603,h,07:00.0
4200,2 days ago,dubai,10655,d,07:00.0
5000,2 days ago,dubai,10760,y,07:00.0
27000,2 days ago,dubai,11004,u,07:00.0
16000,2 days ago,dubai,11214,aa,07:00.0
15000,2 days ago,dubai,11299,t,07:00.1
17000,2 days ago,dubai,11303,q,07:00.0
17000,2 days ago,dubai,11312,u,07:00.0
15000,2 days ago,dubai,11456,c,07:00.0
7000,2 days ago,dubai,11528,aa,07:00.0
9000,2 days ago,dubai,11534,aa,07:00.0
11000,2 days ago,dubai,11591,x,07:00.1
160000,2 days ago,dubai,11911,q,07:00.0
45000,2 days ago,dubai,12284,b,07:00.0
100000,2 days ago,dubai,12347,a,07:00.0
8000,2 days ago,dubai,12357,n,07:00.0
30000,2 days ago,dubai,12944,b,07:00.0
18900,2 days ago,dubai,13029,a,07:00.0
21900,2 days ago,dubai,13108,a,07:00.0
7000,2 days ago,dubai,13289,aa,07:00.0
15000,2 days ago,dubai,13302,aa,07:00.0
26000,2 days ago,dubai,13332,u,07:00.0
6900,2 days ago,dubai,13393,u,07:00.0
7000,2 days ago,dubai,13921,bb,07:00.0
18000,2 days ago,dubai,14005,h,07:00.0
7000,2 days ago,dubai,14090,aa,07:00.0
8900,2 days ago,dubai,14526,a,07:00.0
11000,2 days ago,dubai,14941,p,07:00.0
165000,2 days ago,dubai,15555,t,07:00.1
15000,2 days ago,dubai,16464,s,07:00.0
15900,2 days ago,dubai,16561,s,07:00.1
6900,2 days ago,dubai,16636,l,07:00.0
3900,2 days ago,dubai,16751,e,07:00.0
18000,2 days ago,dubai,17176,r,07:00.0
10000,2 days ago,dubai,17605,aa,07:00.1
27000,2 days ago,dubai,17700,m,07:00.0
6000,2 days ago,dubai,18051,aa,07:00.0
11500,2 days ago,dubai,18411,v,07:00.1
32900,2 days ago,dubai,18880,l,07:00.0
12000,2 days ago,dubai,18911,f,07:00.0
15000,2 days ago,dubai,19101,aa,07:00.0
3000,2 days ago,dubai,19394,x,07:00.0
10000,2 days ago,dubai,19844,v,07:00.0
14000,2 days ago,dubai,19870,cc,07:00.0
18000,2 days ago,dubai,19944,l,07:00.0
20000,2 days ago,dubai,19969,v,07:00.1
15500,2 days ago,dubai,20520,f,07:00.0
3900,2 days ago,dubai,20630,g,07:00.0
9500,2 days ago,dubai,21414,v,07:00.0
8500,2 days ago,dubai,21821,v,07:00.0
15900,2 days ago,dubai,22511,d,07:00.0
3900,2 days ago,dubai,22742,r,07:00.0
16000,2 days ago,dubai,23340,b,07:00.0
4500,2 days ago,dubai,23413,i,07:00.0
7000,2 days ago,dubai,24742,u,07:00.0
12000,2 days ago,dubai,25300,c,07:00.0
10000,2 days ago,dubai,25300,o,07:00.0
8500,2 days ago,dubai,25300,f,07:00.0
8500,2 days ago,dubai,25300,v,07:00.0
6500,2 days ago,dubai,26624,s,07:00.0
265000,2 days ago,dubai,30003,u,07:00.0
6900,2 days ago,dubai,30440,u,07:00.0
55000,2 days ago,dubai,30444,a,07:00.0
8900,2 days ago,dubai,31221,q,07:00.0
6500,2 days ago,dubai,32007,cc,07:00.0
8500,2 days ago,dubai,32010,y,07:00.0
12000,2 days ago,dubai,32132,u,07:00.0
16000,2 days ago,dubai,32288,b,07:00.0
8900,2 days ago,dubai,32363,b,07:00.0
6500,2 days ago,dubai,32662,s,07:00.0
6500,2 days ago,dubai,32772,s,07:00.0
6500,2 days ago,dubai,32882,s,07:00.0
7900,2 days ago,dubai,32921,a,07:00.1
8900,2 days ago,dubai,33118,s,07:00.0
25000,2 days ago,dubai,33211,q,07:00.0
16900,2 days ago,dubai,33329,i,07:00.0
12000,2 days ago,dubai,33449,r,07:00.0
110000,2 days ago,dubai,33933,d,07:00.0
8500,2 days ago,dubai,34303,x,07:00.0
3900,2 days ago,dubai,34304,cc,07:00.0
8500,2 days ago,dubai,34323,z,07:00.0
7900,2 days ago,dubai,34430,o,07:00.0
29000,2 days ago,dubai,34433,u,07:00.0
6500,2 days ago,dubai,34664,s,07:00.0
16000,2 days ago,dubai,35350,h,07:00.0
7900,2 days ago,dubai,36113,c,07:00.0
8500,2 days ago,dubai,36199,a,07:00.1
3999,2 days ago,dubai,36714,b,07:00.1
6500,2 days ago,dubai,36776,s,07:00.0
39900,2 days ago,dubai,37666,a,07:00.0
10900,2 days ago,dubai,39439,d,07:00.0
7500,2 days ago,dubai,40013,y,07:00.0
17000,2 days ago,dubai,40015,z,07:00.0
28000,2 days ago,dubai,40140,t,07:00.1
2900,2 days ago,dubai,40219,aa,07:00.0
20000,2 days ago,dubai,41401,aa,07:00.0
4999,2 days ago,dubai,41923,b,07:00.1
3500,2 days ago,dubai,42090,cc,07:00.0
6500,2 days ago,dubai,42552,s,07:00.0
6500,2 days ago,dubai,43123,k,07:00.1
17000,2 days ago,dubai,43221,o,07:00.0
6500,2 days ago,dubai,43347,s,07:00.0
6500,2 days ago,dubai,43553,s,07:00.0
6500,2 days ago,dubai,43773,s,07:00.0
3900,2 days ago,dubai,44264,r,07:00.0
10000,2 days ago,dubai,44338,h,07:00.0
11000,2 days ago,dubai,44511,t,07:00.1
4500,2 days ago,dubai,45008,r,07:00.0
9900,2 days ago,dubai,45511,v,07:00.0
4500,2 days ago,dubai,46001,cc,07:00.0
14900,2 days ago,dubai,46647,b,07:00.0
8900,2 days ago,dubai,46900,u,07:00.0
7900,2 days ago,dubai,48487,u,07:00.0
4900,2 days ago,dubai,49330,b,07:00.0
3900,2 days ago,dubai,49834,b,07:00.0
8500,2 days ago,dubai,50043,e,07:00.1
2900,2 days ago,dubai,50188,x,07:00.0
17000,2 days ago,dubai,50227,b,07:00.0
6500,2 days ago,dubai,50557,y,07:00.0
5500,2 days ago,dubai,50806,o,07:00.0
7500,2 days ago,dubai,51007,cc,07:00.0
185000,2 days ago,dubai,51111,k,07:00.1
7000,2 days ago,dubai,51145,z,07:00.0
9000,2 days ago,dubai,51514,k,07:00.0
9000,2 days ago,dubai,52626,h,07:00.0
5900,2 days ago,dubai,53040,z,07:00.0
8500,2 days ago,dubai,53063,a,07:00.0
19000,2 days ago,dubai,54322,i,07:00.0
6500,2 days ago,dubai,54353,x,07:00.0
24900,2 days ago,dubai,55520,c,07:00.0
125000,2 days ago,dubai,55655,i,07:00.1
8900,2 days ago,dubai,56900,u,07:00.0
8900,2 days ago,dubai,56900,v,07:00.0
3500,2 days ago,dubai,57515,u,07:00.0
39900,2 days ago,dubai,58111,b,07:00.0
8900,2 days ago,dubai,58358,g,07:00.0
7000,2 days ago,dubai,58552,n,07:00.0
5500,2 days ago,dubai,58860,aa,07:00.0
16900,2 days ago,dubai,58999,i,07:00.1
7000,2 days ago,dubai,60095,g,07:00.0
12000,2 days ago,dubai,60110,v,07:00.0
16000,2 days ago,dubai,60211,a,07:00.0
14000,2 days ago,dubai,60320,a,07:00.0
6500,2 days ago,dubai,60336,x,07:00.0
6500,2 days ago,dubai,60540,x,07:00.0
15000,2 days ago,dubai,61216,v,07:00.0
4900,2 days ago,dubai,62363,b,07:00.0
58000,2 days ago,dubai,63036,a,07:00.0
30000,2 days ago,dubai,63630,v,07:00.0
8000,2 days ago,dubai,65020,aa,07:00.0
9500,2 days ago,dubai,65151,v,07:00.1
8500,2 days ago,dubai,65606,z,07:00.0
8500,2 days ago,dubai,65606,x,07:00.0
8900,2 days ago,dubai,66101,n,07:00.0
8500,2 days ago,dubai,67164,a,07:00.1
7000,2 days ago,dubai,67467,l,07:00.0
7000,2 days ago,dubai,68778,u,07:00.0
25000,2 days ago,dubai,69600,e,07:00.0
16000,2 days ago,dubai,69609,o,07:00.0
5900,2 days ago,dubai,70082,z,07:00.0
3500,2 days ago,dubai,70286,b,07:00.0
6900,2 days ago,dubai,70604,k,07:00.0
33000,2 days ago,dubai,70666,q,07:00.0
19900,2 days ago,dubai,70709,c,07:00.0
3500,2 days ago,dubai,71614,l,07:00.0
5500,2 days ago,dubai,74554,u,07:00.0
10900,2 days ago,dubai,76166,aa,07:00.1
25000,2 days ago,dubai,76665,q,07:00.0
9500,2 days ago,dubai,76678,v,07:00.0
70000,2 days ago,dubai,76766,c,07:00.0
25600,2 days ago,dubai,76800,n,07:00.1
25600,2 days ago,dubai,76800,l,07:00.1
8900,2 days ago,dubai,76900,u,07:00.0
3900,2 days ago,dubai,76939,b,07:00.0
14900,2 days ago,dubai,77002,f,07:00.0
13900,2 days ago,dubai,77006,q,07:00.0
9900,2 days ago,dubai,77078,n,07:00.0
8900,2 days ago,dubai,77332,r,07:00.0
9000,2 days ago,dubai,77622,h,07:00.0
19900,2 days ago,dubai,77754,m,07:00.0
7500,2 days ago,dubai,78020,b,07:00.0
7000,2 days ago,dubai,79200,p,07:00.0
7500,2 days ago,dubai,80065,bb,07:00.0
28000,2 days ago,dubai,80180,v,07:00.0
4900,2 days ago,dubai,80607,t,07:00.0
7500,2 days ago,dubai,80906,p,07:00.1
14000,2 days ago,dubai,81007,b,07:00.0
25000,2 days ago,dubai,81161,a,07:00.0
7500,2 days ago,dubai,81282,m,07:00.0
3400,2 days ago,dubai,83454,h,07:00.0
18000,2 days ago,dubai,84800,v,07:00.0
8900,2 days ago,dubai,86900,u,07:00.0
3500,2 days ago,dubai,87010,j,07:00.0
11000,2 days ago,dubai,87711,u,07:00.0
14000,2 days ago,dubai,87765,c,07:00.0
130000,2 days ago,dubai,88188,n,07:00.1
8900,2 days ago,dubai,88334,n,07:00.0
6900,2 days ago,dubai,88545,h,07:00.0
275000,2 days ago,dubai,88881,v,07:00.1
159000,2 days ago,dubai,88889,t,07:00.1
5500,2 days ago,dubai,88916,c,07:00.0
20000,2 days ago,dubai,91190,h,07:00.1
2700,2 days ago,dubai,91713,bb,07:00.0
7000,2 days ago,dubai,91898,x,07:00.0
9500,2 days ago,dubai,96161,v,07:00.1
8000,2 days ago,dubai,96262,r,07:00.0
11500,2 days ago,dubai,97878,u,07:00.0
11500,2 days ago,dubai,97878,n,07:00.0
25000,2 days ago,dubai,98880,u,07:00.0
13900,2 days ago,dubai,99003,q,07:00.0
11000,2 days ago,dubai,99233,v,07:00.1
80000,2 days ago,dubai,99955,h,07:00.0
16900,2 days ago,dubai,99958,f,07:00.0
870000,2 hours ago,dubai,151,w,07:00.0
508000,2 hours ago,dubai,805,m,07:00.0
275000,2 hours ago,dubai,2220,i,07:00.0
145000,2 hours ago,dubai,6333,k,07:00.0
325000,2 hours ago,dubai,6600,z,07:00.0
53000,2 hours ago,dubai,11234,w,07:00.0
15000,2 hours ago,dubai,14747,m,07:00.0
11000,2 hours ago,dubai,15158,v,07:00.0
11000,2 hours ago,dubai,15159,v,07:00.0
265000,2 hours ago,dubai,20002,w,07:00.0
13500,2 hours ago,dubai,21412,p,07:00.0
4500,2 hours ago,dubai,22152,p,07:00.0
18000,2 hours ago,dubai,23345,v,07:00.0
13000,2 hours ago,dubai,23345,t,07:00.0
265000,2 hours ago,dubai,30003,w,07:00.0
12500,2 hours ago,dubai,30210,g,07:00.0
12500,2 hours ago,dubai,32255,d,07:00.0
4500,2 hours ago,dubai,33835,w,07:00.0
4500,2 hours ago,dubai,37008,w,07:00.0
6000,2 hours ago,dubai,47844,b,07:00.0
10000,2 hours ago,dubai,60110,q,07:00.0
4500,2 hours ago,dubai,67266,k,07:00.0
6000,2 hours ago,dubai,71877,v,07:00.0
4500,2 hours ago,dubai,73877,k,07:00.0
17000,2 hours ago,dubai,75700,v,07:00.0
4500,2 hours ago,dubai,77378,s,07:00.0
